"B25077_001E","B25077_001M","GEO_ID","NAME"
"Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","id","Geographic Area Name"
"676500","33339","1400000US06085503903","Census Tract 5039.03, Santa Clara County, California"
"627700","31143","1400000US06085504001","Census Tract 5040.01, Santa Clara County, California"
"632300","30668","1400000US06085504002","Census Tract 5040.02, Santa Clara County, California"
"659500","43743","1400000US06085504101","Census Tract 5041.01, Santa Clara County, California"
"652600","42121","1400000US06085504102","Census Tract 5041.02, Santa Clara County, California"
"862000","30340","1400000US06085504201","Census Tract 5042.01, Santa Clara County, California"
"1017500","62506","1400000US06085504202","Census Tract 5042.02, Santa Clara County, California"
"866200","56471","1400000US06085504307","Census Tract 5043.07, Santa Clara County, California"
"1015100","65200","1400000US06085504308","Census Tract 5043.08, Santa Clara County, California"
"885300","68392","1400000US06085504311","Census Tract 5043.11, Santa Clara County, California"
"938400","54470","1400000US06085504314","Census Tract 5043.14, Santa Clara County, California"
"878800","33185","1400000US06085504315","Census Tract 5043.15, Santa Clara County, California"
"787700","94987","1400000US06085504316","Census Tract 5043.16, Santa Clara County, California"
"870100","47229","1400000US06085504317","Census Tract 5043.17, Santa Clara County, California"
"148200","31525","1400000US06085504318","Census Tract 5043.18, Santa Clara County, California"
"859000","43986","1400000US06085504319","Census Tract 5043.19, Santa Clara County, California"
"915300","32873","1400000US06085504320","Census Tract 5043.20, Santa Clara County, California"
"853500","41635","1400000US06085504321","Census Tract 5043.21, Santa Clara County, California"
"840600","84678","1400000US06085504322","Census Tract 5043.22, Santa Clara County, California"
"854500","29238","1400000US06085504323","Census Tract 5043.23, Santa Clara County, California"
"805100","78664","1400000US06085504410","Census Tract 5044.10, Santa Clara County, California"
"853500","65897","1400000US06085504411","Census Tract 5044.11, Santa Clara County, California"
"689400","57071","1400000US06085504412","Census Tract 5044.12, Santa Clara County, California"
"931700","68750","1400000US06085504413","Census Tract 5044.13, Santa Clara County, California"
"983500","59570","1400000US06085504414","Census Tract 5044.14, Santa Clara County, California"
"956500","35571","1400000US06085504415","Census Tract 5044.15, Santa Clara County, California"
"766500","58156","1400000US06085504416","Census Tract 5044.16, Santa Clara County, California"
"1205900","412426","1400000US06085504417","Census Tract 5044.17, Santa Clara County, California"
"719300","64998","1400000US06085504418","Census Tract 5044.18, Santa Clara County, California"
"1089600","52116","1400000US06085504420","Census Tract 5044.20, Santa Clara County, California"
"927400","39549","1400000US06085504421","Census Tract 5044.21, Santa Clara County, California"
"759700","66055","1400000US06085504422","Census Tract 5044.22, Santa Clara County, California"
"864100","30388","1400000US06085504423","Census Tract 5044.23, Santa Clara County, California"
"802100","52373","1400000US06085504504","Census Tract 5045.04, Santa Clara County, California"
"836200","30135","1400000US06085504505","Census Tract 5045.05, Santa Clara County, California"
"603800","138410","1400000US06085504506","Census Tract 5045.06, Santa Clara County, California"
"823400","35822","1400000US06085504507","Census Tract 5045.07, Santa Clara County, California"
"124800","19722","1400000US06085504601","Census Tract 5046.01, Santa Clara County, California"
"564600","80000","1400000US06085504602","Census Tract 5046.02, Santa Clara County, California"
"-","**","1400000US06085504700","Census Tract 5047, Santa Clara County, California"
"436000","204247","1400000US06085504802","Census Tract 5048.02, Santa Clara County, California"
"810100","222061","1400000US06085504803","Census Tract 5048.03, Santa Clara County, California"
"201900","34563","1400000US06085504805","Census Tract 5048.05, Santa Clara County, California"
"917700","43245","1400000US06085504806","Census Tract 5048.06, Santa Clara County, California"
"1005500","116330","1400000US06085504901","Census Tract 5049.01, Santa Clara County, California"
"991400","86425","1400000US06085505001","Census Tract 5050.01, Santa Clara County, California"
"822100","58650","1400000US06085505006","Census Tract 5050.06, Santa Clara County, California"
"949400","56602","1400000US06085505007","Census Tract 5050.07, Santa Clara County, California"
"-","**","1400000US06085505008","Census Tract 5050.08, Santa Clara County, California"
"153900","26034","1400000US06085505009","Census Tract 5050.09, Santa Clara County, California"
"632400","42712","1400000US06085505100","Census Tract 5051, Santa Clara County, California"
"884100","59617","1400000US06085505202","Census Tract 5052.02, Santa Clara County, California"
"864500","57354","1400000US06085505203","Census Tract 5052.03, Santa Clara County, California"
"911200","54754","1400000US06085505301","Census Tract 5053.01, Santa Clara County, California"
"942700","70574","1400000US06085505302","Census Tract 5053.02, Santa Clara County, California"
"861300","105813","1400000US06085505303","Census Tract 5053.03, Santa Clara County, California"
"996000","76534","1400000US06085505304","Census Tract 5053.04, Santa Clara County, California"
"1106000","79050","1400000US06085505305","Census Tract 5053.05, Santa Clara County, California"
"956100","166626","1400000US06085505401","Census Tract 5054.01, Santa Clara County, California"
"893300","79837","1400000US06085505402","Census Tract 5054.02, Santa Clara County, California"
"1081200","75091","1400000US06085505403","Census Tract 5054.03, Santa Clara County, California"
"1064200","51777","1400000US06085505500","Census Tract 5055, Santa Clara County, California"
"1021300","76032","1400000US06085505600","Census Tract 5056, Santa Clara County, California"
"1071400","150026","1400000US06085505700","Census Tract 5057, Santa Clara County, California"
"1008900","66505","1400000US06085505800","Census Tract 5058, Santa Clara County, California"
"1120500","42738","1400000US06085505900","Census Tract 5059, Santa Clara County, California"
"979100","52335","1400000US06085506000","Census Tract 5060, Santa Clara County, California"
"1239800","89805","1400000US06085506101","Census Tract 5061.01, Santa Clara County, California"
"1103600","72268","1400000US06085506102","Census Tract 5061.02, Santa Clara County, California"
"1417200","125155","1400000US06085506103","Census Tract 5061.03, Santa Clara County, California"
"1392100","76685","1400000US06085506202","Census Tract 5062.02, Santa Clara County, California"
"731600","186018","1400000US06085506203","Census Tract 5062.03, Santa Clara County, California"
"1161200","56888","1400000US06085506204","Census Tract 5062.04, Santa Clara County, California"
"847700","186383","1400000US06085506301","Census Tract 5063.01, Santa Clara County, California"
"1062800","59804","1400000US06085506302","Census Tract 5063.02, Santa Clara County, California"
"1007000","116563","1400000US06085506304","Census Tract 5063.04, Santa Clara County, California"
"1044800","88179","1400000US06085506305","Census Tract 5063.05, Santa Clara County, California"
"1003500","94126","1400000US06085506401","Census Tract 5064.01, Santa Clara County, California"
"965600","72989","1400000US06085506402","Census Tract 5064.02, Santa Clara County, California"
"647100","46687","1400000US06085506501","Census Tract 5065.01, Santa Clara County, California"
"887800","78737","1400000US06085506502","Census Tract 5065.02, Santa Clara County, California"
"1046300","79103","1400000US06085506503","Census Tract 5065.03, Santa Clara County, California"
"1157200","63878","1400000US06085506601","Census Tract 5066.01, Santa Clara County, California"
"1130000","40229","1400000US06085506603","Census Tract 5066.03, Santa Clara County, California"
"1257900","64233","1400000US06085506604","Census Tract 5066.04, Santa Clara County, California"
"1133800","56327","1400000US06085506605","Census Tract 5066.05, Santa Clara County, California"
"1168600","55733","1400000US06085506606","Census Tract 5066.06, Santa Clara County, California"
"1188400","67823","1400000US06085506701","Census Tract 5067.01, Santa Clara County, California"
"1200800","87893","1400000US06085506702","Census Tract 5067.02, Santa Clara County, California"
"1008100","69979","1400000US06085506703","Census Tract 5067.03, Santa Clara County, California"
"1701100","83592","1400000US06085506801","Census Tract 5068.01, Santa Clara County, California"
"1173300","29014","1400000US06085506802","Census Tract 5068.02, Santa Clara County, California"
"1170300","56344","1400000US06085506803","Census Tract 5068.03, Santa Clara County, California"
"1277000","82029","1400000US06085506804","Census Tract 5068.04, Santa Clara County, California"
"1633000","124360","1400000US06085506900","Census Tract 5069, Santa Clara County, California"
"2,000,000+","***","1400000US06085507001","Census Tract 5070.01, Santa Clara County, California"
"2,000,000+","***","1400000US06085507002","Census Tract 5070.02, Santa Clara County, California"
"1921900","469733","1400000US06085507100","Census Tract 5071, Santa Clara County, California"
"1386500","102011","1400000US06085507203","Census Tract 5072.03, Santa Clara County, California"
"1509100","103886","1400000US06085507205","Census Tract 5072.05, Santa Clara County, California"
"2,000,000+","***","1400000US06085507206","Census Tract 5072.06, Santa Clara County, California"
"2,000,000+","***","1400000US06085507301","Census Tract 5073.01, Santa Clara County, California"
"2,000,000+","***","1400000US06085507302","Census Tract 5073.02, Santa Clara County, California"
"2,000,000+","***","1400000US06085507401","Census Tract 5074.01, Santa Clara County, California"
"1784900","133730","1400000US06085507402","Census Tract 5074.02, Santa Clara County, California"
"2,000,000+","***","1400000US06085507500","Census Tract 5075, Santa Clara County, California"
"2,000,000+","***","1400000US06085507600","Census Tract 5076, Santa Clara County, California"
